,ent,type
11670,ensuring that datasets and their metadata,H_SKILL
11671,research hypothesis generation,H_SKILL
11672,CMD on data,LANG_FRAM
11673,ensuring that datasets are appropriately annotated,H_SKILL
11674,"Interoperable,",LANG_FRAM
11675,Master’s degree,REQUIREMENT
11676,coding,H_SKILL
11677,Python,LANG_FRAM
11678,R,LANG_FRAM
11679,working with relational databases,H_SKILL
11680,writing,H_SKILL
11681,SQL,LANG_FRAM
11682,prioritise work efficiently,S_SKILL
11683,delivering results,S_SKILL
11684,leadership,S_SKILL
11685,drive project completion,S_SKILL
11686,working independently,S_SKILL
11687,organising and prioritising,S_SKILL
11688,C#/.NET/ASP Developer,LANG_FRAM
11689,C#,LANG_FRAM
11690,.NET,LANG_FRAM
11691,ASP,LANG_FRAM
11692,C#,LANG_FRAM
11693,.NET,LANG_FRAM
11694,Microsoft,H_SKILL
11695,Power Platform,LANG_FRAM
11696,C#,LANG_FRAM
11697,.NET,LANG_FRAM
11698,Building new and enhancing existing Microsoft,H_SKILL
11699,Collaborating,S_SKILL
11700,DevOps,H_SKILL
11701,Azure,LANG_FRAM
11702,cloud,LANG_FRAM
11703,Power Platform,LANG_FRAM
11704,Identify opportunities for using technology innovations,H_SKILL
11705,C#,LANG_FRAM
11706,.NET,LANG_FRAM
11707,C#/.NET,LANG_FRAM
11708,ASP,LANG_FRAM
11709,JavaScript,LANG_FRAM
11710,understanding of software development lifecycle,H_SKILL
11711,git,LANG_FRAM
11712,analytical,S_SKILL
11713,problem,S_SKILL
11714,solving,S_SKILL
11715,communication,S_SKILL
11716,interpersonal skills,S_SKILL
11717,work independently,S_SKILL
11718,part of a team,S_SKILL
11719,Bachelor's degree,REQUIREMENT
11720,degree,REQUIREMENT
11721,portfolio,REQUIREMENT
11722,"prioritize backlogs, map dependencies",S_SKILL
11723,delivering automation capabilities,H_SKILL
11724,Shape and execute,H_SKILL
11725,Collaborate,S_SKILL
11726,define and lead opportunities,H_SKILL
11727,measure business and technical performance metrics,H_SKILL
11728,problem,S_SKILL
11729,solving,S_SKILL
11730,organisational / planning,S_SKILL
11731,written and verbal communication,S_SKILL
11732,ability to deliver presentations,S_SKILL
11733,communicate,S_SKILL
11734,work and deliver results,S_SKILL
11735,BA,REQUIREMENT
11736,BS,REQUIREMENT
11737,degree,REQUIREMENT
11738,SQL,LANG_FRAM
11739,APIs,LANG_FRAM
11740,collaboration,S_SKILL
11741,flexibility,S_SKILL
11742,motivated,S_SKILL
11743,organised,S_SKILL
11744,Autolus,LANG_FRAM
11745,Analytical,S_SKILL
11746,leading data analysis,H_SKILL
11747,Lead,H_SKILL
11748,statistical process control methodologies,H_SKILL
11749,Lead,H_SKILL
11750,reports),S_SKILL
11751,Collaborate,S_SKILL
11752,identify key manufacturing challenges,H_SKILL
11753,analysing manufacturing and clinical data sets,H_SKILL
11754,statistical modeling,H_SKILL
11755,collaborate,S_SKILL
11756,Collaborate,S_SKILL
11757,data engineering teams,H_SKILL
11758,implement analytical tools,H_SKILL
11759,managing and analysing data,H_SKILL
11760,create and automate data visualizations,H_SKILL
11761,dashboard visualizations,H_SKILL
11762,reports to make analytics results,S_SKILL
11763,INDs and BLAs,S_SKILL
11764,"Support, train and mentor",H_SKILL
11765,collaboration,S_SKILL
11766,Support commercial readiness activities,H_SKILL
11767,mentoring,S_SKILL
11768,Bachelor,REQUIREMENT
11769,Master’s degree,REQUIREMENT
11770,knowledge Analytical mindset,S_SKILL
11771,passion,S_SKILL
11772,interpreting complex manufacturing data,H_SKILL
11773,drive process,H_SKILL
11774,"Manufacturing Practices (GMP), regulatory policies",H_SKILL
11775,handling patient data,S_SKILL
11776,effectively lead,S_SKILL
11777,Team player,S_SKILL
11778,interpersonal skills,S_SKILL
11779,collaborate,S_SKILL
11780,work independently,S_SKILL
11781,part of a team,S_SKILL
11782,Problem solving,S_SKILL
11783,Willingness to continuously learn,S_SKILL
11784,Experience in manufacturing data sources,H_SKILL
11785,data integration and visualization,H_SKILL
11786,data analysis,H_SKILL
11787,collaborative,S_SKILL
11788,guide clients,S_SKILL
11789,passionate,S_SKILL
11790,creative,S_SKILL
11791,bold,S_SKILL
11792,energetic,S_SKILL
11793,collaborative,S_SKILL
11794,evaluate,S_SKILL
11795,coach,S_SKILL
11796,define technology strategies,H_SKILL
11797,understanding of business contexts,H_SKILL
11798,analytical,S_SKILL
11799,conceptual,S_SKILL
11800,defining target architectures,H_SKILL
11801,knowledge of enterprise integration patterns,H_SKILL
11802,"Experience in Data concept (management, security, governance",H_SKILL
11803,cloud,LANG_FRAM
11804,AI,LANG_FRAM
11805,University degree,REQUIREMENT
11806,Verify.,H_SKILL
11807,Compliancy,H_SKILL
11808,identify business needs and to optimize,H_SKILL
11809,Leadership Team,S_SKILL
11810,understanding of computer systems,H_SKILL
11811,data storage systems,H_SKILL
11812,organizational,S_SKILL
11813,leadership,S_SKILL
11814,written and verbal communication,S_SKILL
11815,Bachelor's degree,REQUIREMENT
11816,overseeing large information technology projects,H_SKILL
11817,interpersonal skills,S_SKILL
11818,communicate with teams,S_SKILL
11819,leadership,S_SKILL
11820,M,LANG_FRAM
11821,passionate,S_SKILL
11822,383,S_SKILL
11823,ML,LANG_FRAM
11824,interact effectively,S_SKILL
11825,PhD,REQUIREMENT
11826,PhD,REQUIREMENT
11827,managing technical I.T teams,H_SKILL
11828,building strong relationships,S_SKILL
11829,providing excellent communication and technical support,S_SKILL
11830,Ensuring that clients,S_SKILL
11831,conducting performance and development plans,H_SKILL
11832,communication with clients,S_SKILL
11833,support,S_SKILL
11834,Troubleshooting,H_SKILL
11835,Bachelor's degree,REQUIREMENT
11836,customer service skills,H_SKILL
11837,analytical,S_SKILL
11838,work under pressure,S_SKILL
11839,leadership,S_SKILL
11840,Preparation of test facilities,H_SKILL
11841,Create test data,H_SKILL
11842,JIRA,LANG_FRAM
11843,Logging defects and liaising,H_SKILL
11844,Reporting progress,H_SKILL
11845,test execution,H_SKILL
11846,ensuring test results,H_SKILL
11847,communicated,S_SKILL
11848,give demos,S_SKILL
11849,Analyse requirements,H_SKILL
11850,static review design documents,H_SKILL
11851,run automated test scripts from existing libraries,H_SKILL
11852,bachelor’s,REQUIREMENT
11853,degree,REQUIREMENT
11854,Experience of a Defect management tool,H_SKILL
11855,JIRA,LANG_FRAM
11856,"Github,",LANG_FRAM
11857,Xray,LANG_FRAM
11858,Zephyr,LANG_FRAM
11859,written and verbal communication,S_SKILL
11860,Microsoft applications,LANG_FRAM
11861,"Outlook,",LANG_FRAM
11862,Excel,LANG_FRAM
11863,Word,LANG_FRAM
11864,PowerPoint,LANG_FRAM
11865,MS,LANG_FRAM
11866,analytical,S_SKILL
11867,diagnostic,H_SKILL
11868,organizational skills,S_SKILL
11869,attention to detail,S_SKILL
11870,Work as a team,S_SKILL
11871,build relationships,S_SKILL
11872,Knowledge of software development and agile methodology Awareness,H_SKILL
11873,JIRA,LANG_FRAM
11874,defect management tool,H_SKILL
11875,APIs,LANG_FRAM
11876,cloud,LANG_FRAM
11877,deploy,H_SKILL
11878,TypeScript,LANG_FRAM
11879,React,LANG_FRAM
11880,organized teams,S_SKILL
11881,Bachelor's degree,REQUIREMENT
11882,software development,H_SKILL
11883,CSS,LANG_FRAM
11884,HTML,LANG_FRAM
11885,JavaScript,LANG_FRAM
11886,TypeScript,LANG_FRAM
11887,React,LANG_FRAM
11888,Angular,LANG_FRAM
11889,Jasmine,LANG_FRAM
11890,Develop,H_SKILL
11891,deploy,H_SKILL
11892,perform code reviews,H_SKILL
11893,DEI,LANG_FRAM
11894,Blair,LANG_FRAM
11895,Blair,LANG_FRAM
11896,delivered trusted advice,S_SKILL
11897,deepen our expertise and relationships,S_SKILL
11898,independent partnership,S_SKILL
11899,meet clients,S_SKILL
11900,strive to attract the most,S_SKILL
11901,empowering our clients,H_SKILL
11902,Blair,REQUIREMENT
11903,disciplined,S_SKILL
11904,Blair,REQUIREMENT
11905,Blair,REQUIREMENT
11906,collaboration,S_SKILL
11907,Identify and recommend new investment ideas,H_SKILL
11908,portfolio,REQUIREMENT
11909,Develop,H_SKILL
11910,Semis,S_SKILL
11911,knowledge of accounting and finance,H_SKILL
11912,analyze/model financial metrics,H_SKILL
11913,written and verbal communication,S_SKILL
11914,portfolio,REQUIREMENT
11915,Bachelor's degree,REQUIREMENT
11916,MBA,REQUIREMENT
11917,Blair,LANG_FRAM
11918,Blair,REQUIREMENT
11919,Bachelor,REQUIREMENT
11920,Master’s Degree,REQUIREMENT
11921,Work experience,S_SKILL
11922,quantitative,H_SKILL
11923,Microsoft Excel,LANG_FRAM
11924,SQL,LANG_FRAM
11925,Python,LANG_FRAM
11926,ML,LANG_FRAM
11927,Experience with data visualization,H_SKILL
11928,Tableau,LANG_FRAM
11929,Short,LANG_FRAM
11930,Medium,LANG_FRAM
11931,Turn data into actionable business insights,H_SKILL
11932,prioritize fixing system defects,S_SKILL
11933,analysis through tools and data manipulation,H_SKILL
11934,SQL,LANG_FRAM
11935,Tableau,LANG_FRAM
11936,Excel,LANG_FRAM
11937,creative,S_SKILL
11938,problem solver,S_SKILL
11939,High motivation,S_SKILL
11940,develop,H_SKILL
11941,running business reviews,H_SKILL
11942,leadership,S_SKILL
11943,attention to detail,S_SKILL
11944,turn complex concepts,H_SKILL
11945,AWS,LANG_FRAM
11946,collaborative,S_SKILL
11947,"Experience in using SIEM, MDR, EDR, and SOAR technologies 1",H_SKILL
11948,Python,LANG_FRAM
11949,SQL,LANG_FRAM
11950,Robin,LANG_FRAM
11951,Script,LANG_FRAM
11952,KQL,LANG_FRAM
11953,Hacker,REQUIREMENT
11954,Microsoft SC-200,LANG_FRAM
11955,Security+,LANG_FRAM
11956,Bachelor's degree,REQUIREMENT
11957,collaboration,S_SKILL
11958,"analysis, design, development, and implementation of software solutions",H_SKILL
11959,collaborate,S_SKILL
11960,Write and code individual programs according to specifications,H_SKILL
11961,ensuring adherence to coding standards,H_SKILL
11962,design effective and efficient software solutions,H_SKILL
11963,Develop user interfaces,H_SKILL
11964,Test and correct software programs,H_SKILL
11965,Identify and address,H_SKILL
11966,Write specialized code,H_SKILL
11967,Collaborate,S_SKILL
11968,maintain database structures,H_SKILL
11969,Implement database,H_SKILL
11970,related enhancements,H_SKILL
11971,Write operational documentation for software applications,H_SKILL
11972,understanding and usage. Provide ongoing support and training,H_SKILL
11973,utilizing software tools,H_SKILL
11974,Bachelor’s degree,REQUIREMENT
11975,Java,LANG_FRAM
11976,C++,LANG_FRAM
11977,Python,LANG_FRAM
11978,MySQL,LANG_FRAM
11979,PostgreSQL,LANG_FRAM
11980,MongoDB,LANG_FRAM
11981,problem-solving,S_SKILL
11982,analytical,S_SKILL
11983,communication,S_SKILL
11984,TULASI,LANG_FRAM
11985,Lead,S_SKILL
11986,define analysis approach,H_SKILL
11987,independently to elicit,S_SKILL
11988,Participating in the Design process coordinated by the PM team,H_SKILL
11989,delivered Supporting,S_SKILL
11990,design working with test teams,H_SKILL
11991,Collaborating,S_SKILL
11992,Bachelor’s,REQUIREMENT
11993,degree,REQUIREMENT
11994,Agile methodology,H_SKILL
11995,resolve issues/,S_SKILL
11996,passion,S_SKILL
11997,tailor-made solutions to our enterprise customers,H_SKILL
11998,Thinking:,S_SKILL
11999,Collaborative,S_SKILL
12000,Engage with a team,S_SKILL
12001,leadership,S_SKILL
12002,Passion,S_SKILL
12003,Attention to Detail,S_SKILL
12004,Coding,H_SKILL
12005,coding,H_SKILL
12006,Communication,S_SKILL
12007,Modelling,H_SKILL
12008,Creating graph models,H_SKILL
12009,collaboration,S_SKILL
12010,machine learning,LANG_FRAM
12011,Bachelor’s,REQUIREMENT
12012,degree,REQUIREMENT
12013,semantic data models,H_SKILL
12014,AWS,LANG_FRAM
12015,AWS,LANG_FRAM
12016,programming,H_SKILL
12017,Python,LANG_FRAM
12018,Understanding of data privacy and security measures,H_SKILL
12019,"Familiarity with data visualization tools, libraries, and techniques",H_SKILL
12020,creative,S_SKILL
12021,negative test scenarios,H_SKILL
12022,JavaScript,LANG_FRAM
12023,contribute,S_SKILL
12024,identify,H_SKILL
12025,analyse,H_SKILL
12026,Bachelor’s degree,REQUIREMENT
12027,analytical skills,S_SKILL
12028,Trouble,H_SKILL
12029,manage Ability,S_SKILL
12030,work both independently,S_SKILL
12031,part of a team,S_SKILL
12032,Comfortable working with little direction in an ambiguous environment,S_SKILL
12033,Communicator,S_SKILL
12034,Listener,S_SKILL
12035,Risk taker Big Picture,H_SKILL
12036,quickly learning usage of applications,H_SKILL
12037,following technical skills,H_SKILL
12038,API,LANG_FRAM
12039,REST,LANG_FRAM
12040,interface SQL,LANG_FRAM
12041,SysProg IBM IMS Systems,LANG_FRAM
12042,SQL,LANG_FRAM
12043,MySQL,LANG_FRAM
12044,Shell,LANG_FRAM
12045,CLI,LANG_FRAM
12046,Command Line,LANG_FRAM
12047,Interface),LANG_FRAM
12048,Red Hat (RHEL v.7,LANG_FRAM
12049,Design and deliver interactive features,H_SKILL
12050,power,S_SKILL
12051,portfolio,LANG_FRAM
12052,Collaborate,S_SKILL
12053,Bachelor's degree,REQUIREMENT
12054,C,LANG_FRAM
12055,C++,LANG_FRAM
12056,C#,LANG_FRAM
12057,animation (avatar systems and human representation),H_SKILL
12058,Understanding of 3D graphics concepts,H_SKILL
12059,Experience in developing shared technology and features,H_SKILL
12060,Bachelor's degree,REQUIREMENT
12061,experience with software development,H_SKILL
12062,C++,LANG_FRAM
12063,degree,REQUIREMENT
12064,experience with data structures and algorithms,H_SKILL
12065,machine learning,LANG_FRAM
12066,Master's degree,REQUIREMENT
12067,PhD,REQUIREMENT
12068,compiler,LANG_FRAM
12069,Unit (,H_SKILL
12070,CPU)/Graphics Processing Unit (GPU),H_SKILL
12071,Machine Learning,LANG_FRAM
12072,TensorFlow,LANG_FRAM
12073,Pytorch,LANG_FRAM
12074,Google Cloud,LANG_FRAM
12075,Google Cloud,LANG_FRAM
12076,leadership,S_SKILL
12077,enthusiastic,S_SKILL
12078,Machine Learning,LANG_FRAM
12079,ML),LANG_FRAM
12080,Machine Learning,LANG_FRAM
12081,compiler,LANG_FRAM
12082,Google Cloud,LANG_FRAM
12083,Google Cloud,LANG_FRAM
12084,compiler,LANG_FRAM
12085,capabilities and new hardware,S_SKILL
12086,improve performance,H_SKILL
12087,Design code,H_SKILL
12088,collaboration,S_SKILL
12089,Compiler,LANG_FRAM
12090,Google is,LANG_FRAM
12091,transparent and actionable,S_SKILL
12092,building various advanced statistical,H_SKILL
12093,deterministic and machine learning,LANG_FRAM
12094,Analytics,H_SKILL
12095,Machine modelling,LANG_FRAM
12096,Python,LANG_FRAM
12097,SQL,LANG_FRAM
12098,SAS (,LANG_FRAM
12099,write production,H_SKILL
12100,Python,LANG_FRAM
12101,ML,LANG_FRAM
12102,Scikit-,LANG_FRAM
12103,GitHub,LANG_FRAM
12104,Jenkins,LANG_FRAM
12105,machine-learning,LANG_FRAM
12106,generation infrastructure,H_SKILL
12107,"time, real",S_SKILL
12108,AWS,LANG_FRAM
12109,Passionate,S_SKILL
12110,machine modelling,LANG_FRAM
12111,data engineering,H_SKILL
12112,scrum,H_SKILL
12113,Eager to assure quality,S_SKILL
12114,developing strong validation and verification checks,H_SKILL
12115,data engineering and modelling solutions,H_SKILL
12116,Bachelors,REQUIREMENT
12117,degree,REQUIREMENT
12118,SQL,LANG_FRAM
12119,Python,LANG_FRAM
12120,analysis,H_SKILL
12121,understanding of machine learning algorithms,H_SKILL
12122,predictive modelling,H_SKILL
12123,data mining,H_SKILL
12124,communication,S_SKILL
12125,explain complex concepts,S_SKILL
12126,analytical and detail,S_SKILL
12127,passion,S_SKILL
12128,problem,S_SKILL
12129,solving,S_SKILL
12130,developing code,H_SKILL
12131,Python,LANG_FRAM
12132,SQL,LANG_FRAM
12133,developing analytical models,H_SKILL
12134,experience writing models,H_SKILL
12135,Master’s degree,REQUIREMENT
12136,AWS,LANG_FRAM
12137,cloud,LANG_FRAM
12138,Technical Contribute within a small F1 vehicle performance,H_SKILL
12139,"identify performance, audience and competitive relationships",H_SKILL
12140,find relationships,S_SKILL
12141,development,H_SKILL
12142,data mining methods and toolsets,H_SKILL
12143,Analyse,H_SKILL
12144,report,S_SKILL
12145,present vehicle performance results,H_SKILL
12146,Liaison with internal and external groups,S_SKILL
12147,Degree,REQUIREMENT
12148,statistical analysis content),H_SKILL
12149,Masters,REQUIREMENT
12150,Ability to demonstrate practical applications,H_SKILL
12151,utilization of data analytic work / mathematical,H_SKILL
12152,data analysis environment,H_SKILL
12153,Development,H_SKILL
12154,bespoke,H_SKILL
12155,analytical,S_SKILL
12156,Kubernetes,LANG_FRAM
12157,OpenShift,LANG_FRAM
12158,Kubernetes,LANG_FRAM
12159,OpenShift,LANG_FRAM
12160,related topics,S_SKILL
12161,Kafka,LANG_FRAM
12162,strong technical competence,H_SKILL
12163,Kubernetes,LANG_FRAM
12164,solve new problems,S_SKILL
12165,managing with container orchestration technologies,H_SKILL
12166,RedHat OpenShift,LANG_FRAM
12167,Kubernetes,LANG_FRAM
12168,Amazon Web Services (AWS),LANG_FRAM
12169,Python,LANG_FRAM
12170,Golang,LANG_FRAM
12171,GitHub Actions,LANG_FRAM
12172,Jenkins,LANG_FRAM
12173,Terraform,LANG_FRAM
12174,Apache Kafka,LANG_FRAM
12175,Kubernetes,LANG_FRAM
12176,UDP,LANG_FRAM
12177,Linux,LANG_FRAM
12178,visionary outlook,S_SKILL
12179,AI,LANG_FRAM
12180,AI,LANG_FRAM
12181,embedding Data Quality and Governance,H_SKILL
12182,passionate,S_SKILL
12183,leadership,S_SKILL
12184,strategy,S_SKILL
12185,technical skills,H_SKILL
12186,communicate effectively,S_SKILL
12187,AI,LANG_FRAM
12188,identify anomalies and/or areas of improvement for data quality,H_SKILL
12189,Identifying areas for data quality improvement,H_SKILL
12190,collaborate,S_SKILL
12191,improve data quality processes,H_SKILL
12192,measure data quality,H_SKILL
12193,report,S_SKILL
12194,Work closely with senior business stakeholders,S_SKILL
12195,providing training and guidance,S_SKILL
12196,GenAI,LANG_FRAM
12197,Bachelor,REQUIREMENT
12198,Master’s,REQUIREMENT
12199,degree,REQUIREMENT
12200,leadership,S_SKILL
12201,"Knowledge of data quality tools, databases, data warehousing, and data analysis techniques",H_SKILL
12202,SQL,LANG_FRAM
12203,analytical,S_SKILL
12204,problem,S_SKILL
12205,solving,S_SKILL
12206,identify data quality issues,H_SKILL
12207,develop effective solutions,H_SKILL
12208,customer and business focus,S_SKILL
12209,form effective working relationships,S_SKILL
12210,resolve conflicts,S_SKILL
12211,Curiosity,S_SKILL
12212,eagerness to explore,S_SKILL
12213,GenAI,LANG_FRAM
12214,GenAI,LANG_FRAM
12215,GenAI,LANG_FRAM
12216,Excellent communication,S_SKILL
12217,interpersonal skills,S_SKILL
12218,work with various stakeholders,S_SKILL
12219,project management skills,S_SKILL
12220,ability to lead,S_SKILL
12221,Leadership,S_SKILL
12222,GenAI,LANG_FRAM
12223,Machine Learning,LANG_FRAM
12224,Python,LANG_FRAM
12225,Bachelor’s,REQUIREMENT
12226,degree,REQUIREMENT
12227,passion,S_SKILL
12228,Linux,LANG_FRAM
12229,communication,S_SKILL
12230,experience and skills,H_SKILL
12231,Knowledge of network protocols,H_SKILL
12232,Hadoop,LANG_FRAM
12233,MapReduce,LANG_FRAM
12234,SQL,LANG_FRAM
12235,Degree,REQUIREMENT
12236,Machine Learning,LANG_FRAM
12237,HTML,LANG_FRAM
12238,CSS,LANG_FRAM
12239,Javascript,LANG_FRAM
12240,Python,LANG_FRAM
12241,Problem Management,H_SKILL
12242,Collaborates,S_SKILL
12243,Collaborates,S_SKILL
12244,executed,H_SKILL
12245,Bachelor's Degree,REQUIREMENT
12246,Degree,REQUIREMENT
12247,degree,REQUIREMENT
12248,ITIL,REQUIREMENT
12249,version),LANG_FRAM
12250,working relationships,S_SKILL
12251,API,LANG_FRAM
12252,collaborate,S_SKILL
12253,design and implement robust test automation frameworks,H_SKILL
